RegionName,RegionType,StateName,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019
"Dayton, TN",Msa,TN,141778,142414,143042,143655,144147,144716,145244,145777,146085,146426,146935,147457
"Washington, IN",Msa,IN,134809,135535,136185,136840,137698,138451,139333,140047,140793,141415,141891,142406
"Camden, AR",Msa,AR,58107,58632,59046,59405,59943,60255,60449,60648,60910,61214,60615,60123
"Jackson, WY",Msa,WY,641950,644037,647315,651710,656627,665109,673912,682690,688372,689982,691876,693307
"Hastings, NE",Msa,NE,132539,133356,134073,134740,135409,136016,136671,137301,137908,138540,,138322
"Juneau, AK",Msa,AK,386621,388099,389559,390700,391874,393056,394307,395160,396019,397440,398740,399935
"Albert Lea, MN",Msa,MN,116368,116972,117698,118478,119131,119693,120257,120770,121362,121827,122001,
"Lewisburg, TN",Msa,TN,153840,154756,155682,156624,157487,158329,159044,159791,160344,160982,161698,162763
"Iron Mountain, MI",Msa,MI,116212,116396,116774,117166,117652,117941,118364,118791,119498,120340,120807,120967
"Lincoln, IL",Msa,IL,94379,94831,95187,95347,95326,95305,95449,95700,95966,96252,96183,96150
"Jesup, GA",Msa,GA,119056,119558,120019,120709,121274,121881,122397,122963,123487,124047,,123475
"Kirksville, MO",Msa,MO,118106,118414,118709,119122,119738,120390,121157,121677,122083,122126,121995,121892
"Alpena, MI",Msa,MI,99274,99368,99447,99816,100513,101177,101641,101993,102542,103283,103567,103669
"Silver City, NM",Msa,NM,128589,129218,129945,130652,131227,131954,132467,133054,133462,134834,135762,136886
"Indianola, MS",Msa,MS,,61158,61311,61416,61662,61869,62120,62327,62465,62639,62946,63284
"Elkins, WV",Msa,WV,105508,105732,106336,106452,106764,107085,107466,107838,108008,108310,107688,107492
"Las Vegas, NM",Msa,NM,155249,154153,152971,153515,155059,157131,157527,157053,157030,158010,158344,157667
"McPherson, KS",Msa,KS,153358,153776,154164,154491,154915,155760,156479,157367,158152,159196,159626,159824
"Sheridan, WY",Msa,WY,270457,271813,273434,275212,276997,278378,280006,281122,282871,283891,285026,285720
"Washington Court House, OH",Msa,OH,112385,113044,113715,114252,114879,115524,116381,117228,118033,118758,119109,119336
"Bennettsville, SC",Msa,SC,54124,53522,53682,54108,55154,55529,55822,55930,56097,56284,56608,56547
"Van Wert, OH",Msa,OH,99916,100364,100896,101389,101825,102119,102615,103080,103633,104098,104335,104509
"Merrill, WI",Msa,WI,130801,131484,132234,133021,133728,134217,134668,135122,135520,135848,135839,135675
"Ludington, MI",Msa,MI,141571,141938,142420,143202,143920,144631,145325,146009,146660,147258,147535,147695
"Middlesborough, KY",Msa,KY,53310,53764,54210,54244,54329,54392,54601,54881,55360,56094,56379,56558
"Crescent City, CA",Msa,CA,264847,265489,266265,267205,267615,268262,269171,270804,272496,273481,273852,273917
"North Vernon, IN",Msa,IN,122472,123199,123916,124542,125254,125855,126338,126726,127104,127597,128109,128616
"Hays, KS",Msa,KS,174985,175250,175672,176185,176450,176740,177021,177199,177182,177428,177576,178140
"Forrest City, AR",Msa,AR,50433,50603,50713,51013,51231,51282,51253,51366,51663,52062,52298,52488
"Fort Morgan, CO",Msa,CO,216777,217897,219046,220350,221740,223123,224367,225649,226900,228183,228397,228373
"Mineral Wells, TX",Msa,TX,131463,131751,132042,132384,132921,133410,133992,134689,135453,136316,137017,137545
"Breckenridge, CO",Msa,CO,637031,640083,645242,649668,653755,655473,657612,656576,654601,654828,655565,659255
"Bastrop, LA",Msa,LA,56275,56464,56666,56827,56943,57087,57264,57408,57538,57727,57746,57727
"Bainbridge, GA",Msa,GA,100680,101105,101501,101858,102129,102466,102686,102874,103007,103209,103002,102774
"Wauchula, FL",Msa,FL,113404,113542,113915,113990,113980,114037,114455,114989,115506,115962,116536,117008
"Hailey, ID",Msa,ID,482971,486405,489897,493241,496560,499857,502911,505365,507399,,505854,505326
"Great Bend, KS",Msa,KS,79339,79394,79777,80172,79997,79903,80474,80910,81259,81193,81367,81306
"Weatherford, OK",Msa,OK,113196,112561,112955,113264,113703,114024,114243,114460,114792,115561,117026,118468
"Watertown, SD",Msa,SD,196349,197048,197529,198067,198566,199499,200315,201179,201648,202344,202932,203267
"Thomaston, GA",Msa,GA,82464,83007,83611,84108,84609,85111,85589,86062,86267,86545,86334,86127
"Mountain Home, ID",Msa,ID,197640,199146,200714,202284,203897,205382,206504,207534,208629,209857,211392,212807
"Altus, OK",Msa,OK,65448,65591,65825,66051,66264,66390,66507,66664,66775,67010,,68587
"Uvalde, TX",Msa,TX,132685,133207,133981,134673,135561,136418,137136,137661,137913,138291,138553,138712
"Lexington, NE",Msa,NE,135195,136039,136814,137560,138324,139015,139756,140412,141031,141535,,
"Boone, IA",Msa,IA,139364,139874,140387,140897,141496,142192,142982,143695,144470,145174,145645,145916
"Toccoa, GA",Msa,GA,115967,116320,116867,117719,118539,119273,120051,120736,121271,121695,121400,121140
"Summerville, GA",Msa,GA,81671,82222,82918,83794,84637,85451,85960,86470,86844,87209,87048,86696
"Ottawa, KS",Msa,KS,135828,136174,136705,137267,137974,138671,139530,139953,140362,140593,141010,141361
"New Ulm, MN",Msa,MN,155249,155955,156811,157647,158395,159018,159665,160162,160748,161366,161570,161607
"Marshall, MN",Msa,MN,147654,148218,148875,149521,150070,150644,151238,151921,152519,153153,153324,153489
"La Grande, OR",Msa,OR,194476,195086,195819,196607,197245,197875,198507,199211,199843,200432,200773,200895
"Greensburg, IN",Msa,IN,147509,148271,149043,149684,150490,151276,152068,152713,153463,154088,154649,154982
"Mexico, MO",Msa,MO,96380,96758,97184,97709,98275,98762,99162,99495,99768,100352,100750,101286
"Moberly, MO",Msa,MO,94189,94536,94850,95215,95555,95785,96083,96338,96753,97111,97292,97446
"The Dalles, OR",Msa,OR,240412,241187,242088,243382,244623,246095,247696,249471,251161,251710,251234,250697
"Deming, NM",Msa,NM,104438,104387,104453,105310,106249,107178,107717,108057,108435,108804,109324,109568
"Fallon, NV",Msa,NV,239415,240415,241175,242125,243086,244261,245380,246411,247155,247845,248199,248527
"Fredericksburg, TX",Msa,TX,360469,362061,363717,364847,366290,366976,368435,369366,371312,,,
"Magnolia, AR",Msa,AR,87039,87102,87588,88015,88043,87933,87818,88269,88811,89321,89463,89516
"Campbellsville, KY",Msa,KY,105210,105836,106355,106914,107497,108152,108690,109269,109734,110243,110390,109942
"Connersville, IN",Msa,IN,79819,80232,80719,81023,81447,81809,82323,82869,83187,83420,83418,83598
"Dickinson, ND",Msa,ND,263389,264420,265428,265562,265729,265693,266291,266849,267563,268339,267995,267445
"Spearfish, SD",Msa,SD,245486,246492,247372,248490,249271,249812,250229,250899,251781,252445,252922,253544
"Heber, UT",Msa,UT,484663,487968,491246,494250,496871,499527,501826,504306,506619,510044,513523,516918
"Steamboat Springs, CO",Msa,CO,562231,563958,565781,567867,570297,573123,575998,578492,580759,582893,582190,580915
"Cordele, GA",Msa,GA,100503,100992,101644,102193,102733,103061,103433,103805,104176,104442,104052,103500
"Marshall, MO",Msa,MO,92888,92769,92653,93162,93648,94000,93923,93921,93747,93912,93981,94365
"Maryville, MO",Msa,MO,141170,141933,142710,143512,144288,144545,144467,144301,144554,145309,146256,146761
"Arkadelphia, AR",Msa,AR,91804,92240,92914,93847,94547,94941,94984,95156,95210,95571,94099,92914
"Liberal, KS",Msa,KS,121860,121813,122015,122259,122703,122988,123224,123587,124029,124347,124119,123760
"Levelland, TX",Msa,TX,116540,116980,117357,117618,117974,118167,118511,118817,119345,119711,120011,120223
"Wahpeton, ND",Msa,ND,136359,136354,136356,137205,138239,139109,139912,140585,141426,142089,142387,142717
"Mitchell, SD",Msa,SD,161246,161993,162577,163042,163409,164006,164556,165113,165533,165908,166021,166229
"Sterling, CO",Msa,CO,174374,175094,175690,176308,176900,177598,178315,179119,179825,180354,179961,179557
"Pampa, TX",Msa,TX,65429,65572,65627,65689,65782,66083,66370,66586,66569,66484,66426,66389
"Yankton, SD",Msa,SD,177031,177554,178042,178537,179087,179581,180174,180767,181263,181416,181457,181521
"Williston, ND",Msa,ND,263589,265694,267588,270107,271705,273811,274868,276389,277214,278525,278450,278772
"Oskaloosa, IA",Msa,IA,115713,116084,116361,116609,116909,117283,117660,118060,118618,119321,119714,119983
"Brookings, OR",Msa,OR,313806,314776,315916,317371,318778,320099,321552,323075,324526,325394,325542,325469
"Hood River, OR",Msa,OR,448233,450402,452771,455015,457263,459202,461206,463272,465284,467397,467908,468553
"Beatrice, NE",Msa,NE,108686,109272,109780,109981,110156,110355,111018,111587,112172,112647,112536,112304
"Borger, TX",Msa,TX,71878,72051,72157,72357,72617,72839,73020,73077,73184,73328,73618,73877
"Raymondville, TX",Msa,TX,70571,70648,70917,71164,71559,71751,72043,72892,73859,74826,73808,72617
"Elk City, OK",Msa,OK,,,109378,109564,109653,109725,109881,110059,110225,110661,111763,112927
"Grenada, MS",Msa,MS,,,,,,,,,,,,
"Dumas, TX",Msa,TX,124084,124823,125599,126328,126796,126889,126932,127204,128014,129022,130217,130873
"Helena, AR",Msa,AR,30432,30376,30485,30461,30378,30365,30175,30079,29950,30119,30251,30428
"Parsons, KS",Msa,KS,,,,,,,,,,,,
"Port Lavaca, TX",Msa,TX,142757,143433,144005,144507,145061,145548,146049,146573,147406,148047,148473,148553
"Worthington, MN",Msa,MN,131693,131970,132639,133311,134034,134688,135649,136536,137494,138025,137811,137459
"Pierre, SD",Msa,SD,206951,207774,208550,209240,209935,210398,211009,211393,212019,212625,213174,213696
"Evanston, WY",Msa,WY,198967,199809,200930,202065,203147,203971,204806,205498,206146,206735,207216,207677
"Jamestown, ND",Msa,ND,169373,170130,170968,171614,172241,172848,173755,174740,175625,176149,175918,175626
"Prineville, OR",Msa,OR,265638,266903,268175,269598,270997,272584,274222,276030,277710,279378,280422,281576
"Guymon, OK",Msa,OK,,101064,101175,101309,101505,101740,101981,102316,102682,103074,104189,105256
"Storm Lake, IA",Msa,IA,119773,120313,120811,121094,121349,121595,121900,122209,122725,123393,123959,124329
"Woodward, OK",Msa,OK,104727,105038,105441,105800,105854,105978,106123,106333,106582,107095,108523,109923
"Portales, NM",Msa,NM,97350,97530,98128,98599,98746,98973,99307,99726,100497,101178,101713,102242
"Hereford, TX",Msa,TX,90854,91321,91626,92202,92723,93183,93599,94302,94926,95434,95660,96061
"Othello, WA",Msa,WA,187286,187986,188758,189592,190543,191556,192378,193407,194690,196091,196279,196338
"Los Alamos, NM",Msa,NM,293010,294854,296944,298997,301505,304086,307134,309761,310639,310858,310831,312156
"Fitzgerald, GA",Msa,GA,78586,79135,79387,79694,79965,80315,80576,80782,80900,81140,81000,80674
"Maysville, KY",Msa,KY,91487,91865,92371,92830,93216,93774,94363,94864,95120,95230,95047,94989
"Atchison, KS",Msa,KS,93376,93023,92761,93117,93397,93795,93987,94132,94108,94153,94345,94445
"Snyder, TX",Msa,TX,98176,98529,98927,99196,99551,99872,100215,100537,101009,101511,101923,102264
"Fairfield, IA",Msa,IA,120793,121354,121914,122612,123211,123605,124040,124580,125093,125682,126023,126608
"Spencer, IA",Msa,IA,123936,124356,124706,125235,125711,126153,126558,126989,127568,128191,128643,129101
"Spirit Lake, IA",Msa,IA,232705,233699,234573,235474,236292,237039,237794,238476,239274,239974,240391,241035
"Vineyard Haven, MA",Msa,MA,818937,820516,823000,825786,828643,832031,835656,839599,842971,846903,848206,849492
"Winnemucca, NV",Msa,NV,246426,247175,248085,248289,248270,248001,248133,248148,247676,246888,245662,245220
"Sweetwater, TX",Msa,TX,79032,79315,79535,79679,79694,79905,80289,80782,81406,81998,82325,82339
"Andrews, TX",Msa,TX,163957,164893,165785,166695,167556,168250,169225,170381,171683,172794,173627,174497
"Zapata, TX",Msa,TX,91529,92609,93254,93944,94292,94687,94689,94742,94344,93906,93466,93306
"Vermillion, SD",Msa,SD,173292,173547,173328,173592,174220,175907,177179,178164,178231,178732,178832,179081
"Lamesa, TX",Msa,TX,72546,72955,73422,74003,74536,74999,75284,75531,75823,76249,76687,76930
"Craig, CO",Msa,CO,204685,204892,205087,204991,204732,204597,204589,204905,205304,205948,205585,204952
"Pecos, TX",Msa,TX,,,,,,,,,,,,124856
"Vernon, TX",Msa,TX,72130,72266,72418,72538,72633,72700,72775,72818,72772,72844,72901,73077
"Ketchikan, AK",Msa,AK,298570,299967,301092,302315,303559,304859,306494,307823,309387,310537,311284,311748
