RegionName,RegionType,StateName,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021
"Hastings, NE",Msa,NE,145325,147460,150290,151715,153350,154730,156103,156859,157619,158333,159427,162249
"Juneau, AK",Msa,AK,414314,415977,418319,420895,423814,426389,428693,430839,433270,435476,437397,
"Albert Lea, MN",Msa,MN,124509,126251,128220,131278,134262,137250,138847,140513,142069,143425,144129,146149
"Lewisburg, TN",Msa,TN,199754,202095,204132,206850,209728,213002,216577,220269,224826,230168,236017,243520
"Iron Mountain, MI",Msa,MI,124216,126086,128372,129965,131870,133760,135543,136886,138185,139116,139835,141612
"Lincoln, IL",Msa,IL,99516,100612,101741,102572,103305,104257,104987,105982,106912,107649,107950,108643
"Jesup, GA",Msa,GA,129053,131091,133473,135141,136733,138442,140125,141708,143291,144426,145435,148604
"Kirksville, MO",Msa,MO,128026,129678,132267,133782,135405,136751,138220,139519,140698,141373,141925,143629
"Alpena, MI",Msa,MI,109447,110967,112828,114189,115496,116790,118160,119698,121148,122567,123674,125815
"Silver City, NM",Msa,NM,146784,148702,150372,151310,152404,154011,154750,155730,156675,157310,157320,159880
"Indianola, MS",Msa,MS,67424,68837,70178,71441,72166,73309,73675,74029,73955,74465,74692,75761
"Elkins, WV",Msa,WV,95474,96394,97626,98802,99373,100001,100408,100849,101156,101376,101752,103841
"Las Vegas, NM",Msa,NM,170168,172332,174680,176121,177622,179058,180222,182213,183813,185790,186455,190159
"McPherson, KS",Msa,KS,166359,168875,171883,173860,175614,177382,178842,180518,181780,183263,183636,185163
"Sheridan, WY",Msa,WY,302653,306680,310639,313380,315988,319116,322192,325047,327667,329623,331285,337999
"Washington Court House, OH",Msa,OH,128976,131022,133220,134710,136139,137819,139539,141479,143272,144611,145621,148000
"Bennettsville, SC",Msa,SC,60757,61208,60604,60069,59618,60219,60639,60902,61331,62344,63460,65430
"Van Wert, OH",Msa,OH,,113578,115208,116163,117137,118314,119424,120602,121817,122818,123485,125418
"Merrill, WI",Msa,WI,142183,144131,146122,147523,149044,150723,152385,153920,155466,156830,157717,160160
"Ludington, MI",Msa,MI,,165583,167896,169636,171113,173144,175056,177271,179411,181234,182201,184959
"Middlesborough, KY",Msa,KY,59747,60235,60735,61267,61943,62664,63456,64217,65003,65813,66422,67764
"Crescent City, CA",Msa,CA,,282801,288968,292373,295619,299943,304296,309322,315208,319134,322425,326246
"North Vernon, IN",Msa,IN,,,143380,145016,146144,147220,147724,148722,149637,150993,152200,154549
"Hays, KS",Msa,KS,,186318,189097,190823,192196,193268,194580,196144,197624,199233,200059,201565
"Forrest City, AR",Msa,AR,54068,55141,56091,56617,57172,57564,58034,58423,58966,59410,59715,60656
"Fort Morgan, CO",Msa,CO,,248942,254916,259298,263148,267142,270884,275211,279216,282812,285264,290340
"Mineral Wells, TX",Msa,TX,,145957,149120,150923,153655,156160,158767,160439,162109,163356,164347,168210
"Breckenridge, CO",Msa,CO,693874,707060,720455,738324,764498,795954,829446,847922,865269,886466,916017,942124
"Bastrop, LA",Msa,LA,58953,59120,59575,59936,60172,60320,60321,60506,60792,61288,61767,62762
"Bainbridge, GA",Msa,GA,,111790,113735,114916,116107,117196,118334,119405,120463,121092,121613,124186
"Wauchula, FL",Msa,FL,123694,126294,129394,131158,132919,134432,135989,137801,139647,141360,142394,146312
"Hailey, ID",Msa,ID,,,,631734,643570,653741,663584,675964,684665,692562,695716,714822
"Great Bend, KS",Msa,KS,83151,84443,85904,86797,87241,87845,88663,89641,90310,91098,91406,92342
"Weatherford, OK",Msa,OK,122229,123545,125180,126280,127432,127922,128346,129027,130188,131574,132335,135088
"Watertown, SD",Msa,SD,215756,219450,223652,226082,228218,230514,232516,234460,235830,236757,237508,241189
"Thomaston, GA",Msa,GA,92653,94400,96288,97560,98862,99931,101034,102004,103182,104215,105028,107573
"Mountain Home, ID",Msa,ID,,240342,,250335,254910,258729,262623,267867,271383,274190,275018,
"Altus, OK",Msa,OK,69555,70452,71591,72358,73153,73868,74908,75904,76931,77480,77850,79434
"Uvalde, TX",Msa,TX,,145111,147576,148811,150184,151591,152934,154416,155629,156825,157618,160910
"Lexington, NE",Msa,NE,147052,149296,151973,153492,155021,156398,157544,158660,159324,159865,160337,163115
"Boone, IA",Msa,IA,151019,152938,154553,155526,156426,157848,159071,160328,161938,163298,164445,166619
"Toccoa, GA",Msa,GA,130805,132678,134691,135896,137585,139447,141164,143087,144910,145246,145350,147736
"Summerville, GA",Msa,GA,92782,93504,94541,94928,96461,96952,97549,97843,98865,99632,100066,102391
"Ottawa, KS",Msa,KS,,,,159672,161792,163803,165679,167582,169229,170741,171379,173422
"New Ulm, MN",Msa,MN,168718,170626,172927,174468,176270,178165,179907,181743,183332,184720,185261,187509
"Marshall, MN",Msa,MN,159985,161952,164174,165715,167096,168745,170367,172222,173851,175244,176050,178458
"La Grande, OR",Msa,OR,,,,225002,228377,231780,234625,236749,238451,240390,245310,253165
"Greensburg, IN",Msa,IN,,,172010,173815,175385,177120,178621,180113,181338,182652,183814,186805
"Mexico, MO",Msa,MO,,,111224,112378,113848,115094,116607,117715,118694,119195,119573,120906
"Moberly, MO",Msa,MO,,,108407,109706,111098,112540,113890,115099,116149,116573,116851,117808
"The Dalles, OR",Msa,OR,,277611,285413,289863,294758,299608,304195,307774,310916,313839,316920,323911
"Deming, NM",Msa,NM,117961,119627,121407,122679,123945,125125,125828,126585,127264,128219,129058,132580
"Fallon, NV",Msa,NV,,270417,277448,282129,286606,290363,294107,297963,301741,304662,306931,314788
"Fredericksburg, TX",Msa,TX,377051,384378,393282,398045,402616,407155,412271,418816,424845,430111,433449,445032
"Magnolia, AR",Msa,AR,93483,93959,95390,96393,97392,98339,99133,99781,100401,100784,101385,103440
"Campbellsville, KY",Msa,KY,111061,112787,114573,115684,116937,118298,119607,120774,121786,122805,123570,126034
"Connersville, IN",Msa,IN,89632,91401,93363,94638,95906,97217,98509,99746,101101,102337,103498,105366
"Dickinson, ND",Msa,ND,270247,270404,270800,271385,272340,273295,274138,275290,276337,277431,278037,281131
"Spearfish, SD",Msa,SD,,,,278126,281095,284615,287979,291244,293560,295113,296183,301556
"Heber, UT",Msa,UT,,,,,629968,641879,654500,667346,677860,686610,692790,708770
"Steamboat Springs, CO",Msa,CO,647118,658299,668922,678192,694089,718423,745505,775913,802614,828427,848611,868975
"Cordele, GA",Msa,GA,106159,107504,109261,110511,111898,112944,113874,114829,115904,116894,117601,120154
"Marshall, MO",Msa,MO,105603,108429,112315,115984,117837,119090,121230,123171,125879,126995,127693,127842
"Maryville, MO",Msa,MO,154126,157043,160505,161145,161955,162392,164565,166435,168132,168951,169571,171749
"Arkadelphia, AR",Msa,AR,94340,94913,96621,97653,98699,99022,99041,98946,99651,100160,100671,102421
"Liberal, KS",Msa,KS,121426,120212,120177,120889,120638,120275,120834,121848,123178,124873,125846,126756
"Levelland, TX",Msa,TX,,125267,127805,128269,128533,128769,130081,131563,132861,133764,134582,137454
"Wahpeton, ND",Msa,ND,146936,148123,149169,149978,151027,152121,153398,154589,155799,156911,157707,160042
"Mitchell, SD",Msa,SD,,179252,182905,184993,186748,189065,191363,193818,195446,196301,196688,199581
"Sterling, CO",Msa,CO,,193099,197444,200367,203367,206571,209495,212722,215461,217986,219649,223268
"Pampa, TX",Msa,TX,,68146,,70184,70942,71403,72058,72630,73277,73643,73917,75268
"Yankton, SD",Msa,SD,,194418,197657,199512,201148,203094,204968,206941,208611,209697,210442,213715
"Williston, ND",Msa,ND,283615,283271,282768,282940,284496,286003,287424,288126,288980,289603,290929,295223
"Oskaloosa, IA",Msa,IA,123425,124878,125923,126362,126497,127226,127894,128779,129682,130350,130889,132567
"Brookings, OR",Msa,OR,,,365335,370884,377406,384279,390936,395761,399683,403744,407790,416822
"Hood River, OR",Msa,OR,,510826,,,537699,545926,554060,560410,566237,571512,578031,591665
"Beatrice, NE",Msa,NE,,118757,120920,122228,123688,125012,126232,127381,128441,129361,129758,131644
"Borger, TX",Msa,TX,,75372,76770,77249,77804,78383,78853,79242,79801,80342,80843,82378
"Raymondville, TX",Msa,TX,73552,74669,76139,76732,77389,77994,78868,79646,80620,81523,82480,84746
"Elk City, OK",Msa,OK,113160,112282,111599,112518,113610,116862,119782,122778,123336,124070,124442,126859
"Grenada, MS",Msa,MS,99777,99854,100067,100281,100703,101042,101690,102858,104021,104723,104788,105284
"Dumas, TX",Msa,TX,134850,137117,139867,141172,142585,143653,145020,146330,147974,149220,150183,153206
"Helena, AR",Msa,AR,30334,30133,30438,30504,30854,31074,31370,31558,31760,31840,31792,32381
"Parsons, KS",Msa,KS,58715,59400,60336,60944,61669,62379,63160,63837,64840,65977,66533,67046
"Port Lavaca, TX",Msa,TX,,157862,161329,163206,165029,166395,167850,169338,171171,172525,173527,177058
"Worthington, MN",Msa,MN,144519,146316,148502,150130,151733,153268,154842,156605,158333,160055,161156,163364
"Pierre, SD",Msa,SD,,,,233746,235320,237127,238838,240741,242207,244079,245615,250718
"Evanston, WY",Msa,WY,215793,218212,220936,222909,225173,227631,229916,231954,233754,235255,236534,
"Jamestown, ND",Msa,ND,171603,172315,173175,174045,174937,175846,176836,177824,178743,179635,180488,182964
"Prineville, OR",Msa,OR,,,,329177,334765,340290,345641,350243,354693,359115,363366,372063
"Guymon, OK",Msa,OK,109003,109621,111635,112701,113587,114457,115271,116235,116909,117228,117396,119856
"Storm Lake, IA",Msa,IA,130398,131252,132302,132647,133614,134620,135567,136477,137696,138447,139113,140685
"Woodward, OK",Msa,OK,110747,111899,113460,114520,115374,116211,117152,117926,118578,119167,119726,122046
"Portales, NM",Msa,NM,107704,109347,110912,112026,112726,113343,113763,114126,114754,115199,115889,118683
"Hereford, TX",Msa,TX,104141,106572,109356,110794,111600,112287,113177,114321,115466,116208,116606,119280
"Othello, WA",Msa,WA,211831,216420,221724,225329,228941,232655,236197,238983,241570,244036,246089,249472
"Los Alamos, NM",Msa,NM,334741,340151,346419,350172,353819,357323,361155,365137,368630,371203,373109,378827
"Fitzgerald, GA",Msa,GA,83182,84168,85407,86096,87116,88172,89133,89726,90314,90734,91342,93324
"Maysville, KY",Msa,KY,99148,100464,101903,102871,104024,105211,106472,107599,108505,109229,109779,111624
"Atchison, KS",Msa,KS,100408,101768,103462,104647,106067,107465,108635,110109,111284,112420,112534,113469
"Snyder, TX",Msa,TX,,107936,110050,111290,112509,113706,114488,115110,115511,115874,116090,118334
"Fairfield, IA",Msa,IA,129336,130995,132284,132833,133159,133994,134593,135387,136333,137077,137657,139407
"Spencer, IA",Msa,IA,134669,136249,137874,138910,140016,140103,139879,139474,140555,141607,142562,144419
"Spirit Lake, IA",Msa,IA,,253396,256905,259059,261230,263444,265541,267558,270060,272042,273824,277637
"Vineyard Haven, MA",Msa,MA,,921681,938166,949555,960173,972644,986637,1001277,1014586,1025921,1034862,1054058
"Winnemucca, NV",Msa,NV,250738,255617,260703,263050,265001,268085,271439,274583,276834,278330,279410,285500
"Sweetwater, TX",Msa,TX,83904,85137,85448,85284,85017,86045,86956,87709,88288,88610,89054,90678
"Andrews, TX",Msa,TX,184937,187860,191518,193299,194743,196028,197857,200070,202055,202853,203214,206530
"Zapata, TX",Msa,TX,99794,101262,102795,103636,104530,105579,106422,107147,107894,108439,108897,111176
"Vermillion, SD",Msa,SD,192514,195908,199284,201029,202503,204727,206793,208876,210447,211630,212458,215518
"Lamesa, TX",Msa,TX,,83803,85171,85474,85979,86431,87418,88559,89631,90577,91149,92741
"Craig, CO",Msa,CO,,215451,,224395,227739,231202,234295,238000,241311,244305,245927,249350
"Pecos, TX",Msa,TX,136384,138767,140975,142830,144964,146961,149366,154342,159003,163621,164639,167351
"Vernon, TX",Msa,TX,,74642,75752,76136,76546,77245,77986,78622,79122,79473,79760,81900
"Ketchikan, AK",Msa,AK,322261,323815,325917,328048,330224,331776,333347,335080,337318,339273,340839,346416
